id,Country,Year,Month,FoodPriceIndex
12706,South Africa,1976,10,1.8
57864,United Kingdom,2001,2,66.8
68119,Japan,2006,8,91.7
22405,Luxembourg,1982,1,42.8
62037,Denmark,2003,5,79.8
12600,Finland,1976,10,29.8
36171,Greece,1989,6,27.1
74197,Netherlands,2009,11,91.9
41146,Italy,1992,2,59.0
28962,Sweden,1985,7,59.1
24575,Luxembourg,1983,3,47.4
24296,Portugal,1983,1,20.8
6392,Denmark,1973,6,19.0
65446,Germany,2005,3,80.4115
61095,Switzerland,2002,11,99.1
30095,Switzerland,1986,3,80.5
8967,Sweden,1974,10,18.9
72966,Portugal,2009,3,95.8
46574,Japan,1995,1,93.7
55561,Italy,1999,11,70.7
9634,Canada,1975,3,21.4
67915,Switzerland,2006,7,100.7
32062,Sweden,1987,3,63.6
11515,Finland,1976,3,27.0
29962,France,1986,2,59.8
73771,United States,2009,8,88.0
62606,"Taiwan, China",2003,8,62.79
58271,United States,2001,4,70.9
46370,Switzerland,1994,12,91.8
11632,Austria,1976,4,40.4
11544,Japan,1976,3,62.7
68362,Austria,2006,10,78.1
39877,Spain,1991,6,50.6
20446,"Taiwan, China",1980,12,41.0
5152,Denmark,1972,10,17.2
8722,Spain,1974,9,8.6
39725,Finland,1991,5,76.4
65124,Canada,2005,1,74.2
54877,Austria,1999,7,67.8
22357,Denmark,1982,1,44.5
36960,Israel,1989,11,28.0
39455,Luxembourg,1991,3,60.4
35209,Canada,1988,12,54.5
41337,Netherlands,1992,3,74.8
39251,Germany,1991,2,70.4269
21016,Mexico,1981,4,0.1
27790,Finland,1984,12,61.2
64621,"Taiwan, China",2004,9,68.41
51660,Finland,1997,10,69.3
74146,Greece,2009,11,94.6
51412,Netherlands,1997,8,76.8
37721,Greece,1990,4,31.6
10430,Finland,1975,8,25.0
5712,Sweden,1973,1,16.8
31352,Spain,1986,11,41.2
75127,Netherlands,2010,5,93.0
45626,Greece,1994,7,53.1
4364,Canada,1972,5,14.4
77536,Germany,2011,9,91.6441
75476,United States,2010,7,88.7
44556,Italy,1993,12,61.6
34279,Canada,1988,6,55.0
23822,Netherlands,1982,10,67.7
64350,Switzerland,2004,8,100.8
63289,United Kingdom,2004,1,70.6
26421,Italy,1984,3,37.8
2039,Canada,1971,2,13.4
5625,Finland,1973,1,16.3
77857,France,2011,11,97.6
16931,Germany,1979,2,53.4104
75094,Japan,2010,5,93.4
64217,France,2004,7,86.9
40032,Spain,1991,7,52.2
10846,South Africa,1975,10,1.7
42507,Denmark,1992,11,62.7
51970,Finland,1997,12,69.3
36030,Israel,1989,5,27.4
70842,Austria,2008,2,86.8
81267,France,2013,9,100.0
79046,South Africa,2012,6,82.2
51186,Germany,1997,7,76.9347
69464,Canada,2007,5,79.3
80804,United Kingdom,2013,6,102.3
2166,South Africa,1971,2,1.0
69355,Israel,2007,4,78.6
56846,Portugal,2000,7,80.5
12629,Japan,1976,10,65.7
74701,United States,2010,2,88.4
51766,South Africa,1997,10,29.9
62202,France,2003,6,86.7
50734,United Kingdom,1997,4,
11012,Austria,1975,12,39.3
20451,United States,1980,12,38.2
6429,Japan,1973,6,39.2
64536,Greece,2004,9,80.2
73096,Mexico,2009,4,74.9
44067,France,1993,9,70.2
47144,Canada,1995,5,62.3
19114,United Kingdom,1980,4,32.7
60652,France,2002,8,83.5
54706,United States,1999,5,67.5
51111,Portugal,1997,6,73.5
40337,Denmark,1991,9,62.4
5361,Mexico,1972,11,0.0
74546,United States,2010,1,88.4
6710,Finland,1973,8,18.0
18980,Israel,1980,3,0.0
7586,United States,1974,1,22.3
8616,Mexico,1974,8,0.0
61727,Denmark,2003,3,79.9
48241,Germany,1995,12,74.082
69912,Austria,2007,8,81.2
50197,Sweden,1996,12,73.3
33554,Japan,1988,1,80.5
40635,Switzerland,1991,11,93.0
68471,Portugal,2006,10,91.6
35967,Austria,1989,5,59.0
79832,Austria,2012,12,96.2
55216,Germany,1999,9,75.1517
2987,Spain,1971,8,5.9
9081,Mexico,1974,11,0.0
29147,Austria,1985,9,57.3
36886,South Africa,1989,10,11.5
1951,Mexico,1971,1,0.0
52846,United States,1998,5,66.2
53080,Israel,1998,7,60.0
46691,Germany,1995,2,75.5083
13902,Netherlands,1977,6,57.0
627,Austria,1970,5,
53376,Greece,1998,9,67.3
33064,United Kingdom,1987,10,47.1
79337,Sweden,2012,8,95.4
48741,Italy,1996,3,68.9
51497,Denmark,1997,9,71.2
31071,Italy,1986,9,44.4
23241,United States,1982,6,40.9
68856,Germany,2007,1,82.6402
26745,Luxembourg,1984,5,52.2
15306,Portugal,1978,3,7.9
56970,Luxembourg,2000,8,69.5
48655,Turkey,1996,2,1.3
9480,Switzerland,1975,2,54.7
72120,Finland,2008,10,88.8
47050,Luxembourg,1995,4,64.0
60642,Denmark,2002,8,78.4
81710,Switzerland,2013,12,99.8
19759,Japan,1980,8,72.5
58731,"Taiwan, China",2001,7,61.75
5005,Finland,1972,9,16.0
51206,Greece,1997,7,64.8
81537,Austria,2013,11,97.9
28971,"Taiwan, China",1985,7,40.81
10060,Turkey,1975,5,0.0
48606,Mexico,1996,2,23.8
7556,Portugal,1974,1,
30831,"Taiwan, China",1986,7,
12231,"Taiwan, China",1976,7,26.81
16847,Netherlands,1979,1,57.1
8516,United States,1974,7,23.2
79124,Japan,2012,7,91.8
15275,Luxembourg,1978,3,35.2
35635,Turkey,1989,2,0.0
11512,Spain,1976,3,11.1
12139,United Kingdom,1976,7,19.5
72614,Japan,2009,1,94.8
81681,South Africa,2013,11,90.3
13592,Netherlands,1977,4,56.4
32657,Netherlands,1987,7,67.7
7547,Netherlands,1974,1,44.3
57335,Turkey,2000,10,13.2
70909,Japan,2008,2,91.1
79899,Japan,2012,12,91.8
66602,Netherlands,2005,10,
59562,Spain,2002,1,72.4
11362,France,1976,2,23.5
48810,Turkey,1996,3,1.4
76710,Turkey,2011,3,67.0
66377,Denmark,2005,9,79.5
64465,Turkey,2004,8,35.9
69954,United Kingdom,2007,8,75.7
63909,United Kingdom,2004,5,70.8
62461,South Africa,2003,7,47.2
53001,United States,1998,6,66.1
2881,Mexico,1971,7,0.0
61531,South Africa,2003,1,47.3
66852,France,2005,12,86.7
75842,France,2010,10,94.0
21940,Luxembourg,1981,10,41.8
9407,Netherlands,1975,1,47.6
40647,Denmark,1991,11,62.8
60386,Mexico,2002,6,48.2
76440,Switzerland,2011,2,100.5
68894,Japan,2007,1,90.9
75471,"Taiwan, China",2010,7,77.78
47501,Italy,1995,7,67.2
66790,Turkey,2005,11,39.7
25310,Finland,1983,8,55.7
64161,United States,2004,6,77.0
6595,Luxembourg,1973,7,24.7
66741,Mexico,2005,11,57.3
56755,Switzerland,2000,7,95.6
74231,"Taiwan, China",2009,11,77.45
13316,"Taiwan, China",1977,2,27.37
46771,Portugal,1995,2,72.7
16634,United Kingdom,1978,12,26.7
80051,Italy,2013,1,98.3
73817,Denmark,2009,9,90.7
80746,United States,2013,5,96.0
3147,France,1971,9,15.0
5654,Japan,1973,1,36.7
33982,Denmark,1988,4,58.7
80441,South Africa,2013,3,
49005,Switzerland,1996,5,92.8
40291,United States,1991,8,55.6
47324,United Kingdom,1995,6,63.7
18530,Luxembourg,1979,12,36.8
10226,South Africa,1975,6,1.7
54940,Israel,1999,7,65.1
43026,Mexico,1993,2,12.5
68714,United Kingdom,2006,12,75.1
29679,Japan,1985,12,81.5
39997,Austria,1991,7,63.3
15331,"Taiwan, China",1978,3,30.14
955,Switzerland,1970,7,38.2
71356,Greece,2008,5,94.5
68052,Austria,2006,8,78.2
66100,Israel,2005,7,71.4
45500,Luxembourg,1994,6,62.0
63325,Luxembourg,2004,1,77.8
38711,Portugal,1990,10,60.9
3325,Israel,1971,10,0.0
43706,South Africa,1993,6,20.3
14021,Italy,1977,7,15.9
69514,Japan,2007,5,90.8
20497,Denmark,1981,1,39.3
60196,Greece,2002,5,
10991,"Taiwan, China",1975,11,27.39
6905,Luxembourg,1973,9,24.6
36261,United States,1989,6,51.2
4481,"Taiwan, China",1972,5,14.04
48290,Luxembourg,1995,12,64.0
33302,Sweden,1987,11,66.7
1775,Israel,1970,12,0.0
8045,Turkey,1974,4,0.0
25691,Portugal,1983,10,25.7
47632,France,1995,8,71.8
9307,Austria,1975,1,37.1
26191,South Africa,1984,1,4.9
74540,Turkey,2010,1,61.3
58041,Italy,2001,3,73.9
27149,Canada,1984,8,48.2
32931,Italy,1987,9,46.0
79715,Finland,2012,11,98.3
58491,Greece,2001,6,74.5
23762,France,1982,10,47.7
59456,Mexico,2001,12,47.6
65142,Spain,2005,1,81.5
69246,Portugal,2007,3,92.9
451,"Taiwan, China",1970,3,12.77
24250,Israel,1983,1,0.4
81276,Greece,2013,9,99.1
13625,Turkey,1977,4,0.0
10124,United Kingdom,1975,6,17.1
22977,Denmark,1982,5,45.6
34107,Austria,1988,5,58.5
14711,"Taiwan, China",1977,11,28.98
56777,France,2000,7,77.6
16692,Netherlands,1978,12,56.9
60010,Switzerland,2002,4,100.2
81579,United Kingdom,2013,11,103.4
25201,Mexico,1983,7,0.2
49895,Turkey,1996,10,1.8
34931,Greece,1988,10,23.8
44136,Portugal,1993,9,68.1
35741,Mexico,1989,3,6.8
51086,Mexico,1997,6,31.1
36481,Greece,1989,8,27.9
19089,Canada,1980,4,35.1
75992,Spain,2010,11,93.0
49561,Portugal,1996,8,74.7
62926,South Africa,2003,10,47.4
43391,United States,1993,4,57.7
73245,Luxembourg,2009,5,89.9
11912,Sweden,1976,5,22.8
67100,Turkey,2006,1,40.2
74164,Japan,2009,11,91.5
69262,Sweden,2007,3,82.4
14330,Israel,1977,9,0.0
2311,"Taiwan, China",1971,3,13.24
36842,Netherlands,1989,10,69.8
61366,"Taiwan, China",2002,12,62.57
27241,Portugal,1984,8,32.8
70200,Turkey,2007,9,47.3
15370,Switzerland,1978,4,55.7
22376,Greece,1982,1,8.4
70532,Austria,2007,12,85.8
56026,Italy,2000,2,71.2
9916,South Africa,1975,4,1.7
39722,Spain,1991,5,50.5
907,Sweden,1970,6,13.6
25716,"Taiwan, China",1983,10,42.67
3852,Sweden,1972,1,15.7
9526,Italy,1975,2,
61371,United States,2002,12,72.4
30161,Mexico,1986,3,1.0
32897,Denmark,1987,9,57.2
25040,Luxembourg,1983,6,48.0
20312,Austria,1980,12,47.5
75647,Austria,2010,9,87.1
38736,"Taiwan, China",1990,10,48.76
4586,Mexico,1972,6,0.0
78814,Japan,2012,5,93.3
5307,Denmark,1972,11,17.3
8096,Germany,1974,5,45.5873
60101,Portugal,2002,4,86.6
41410,Switzerland,1992,4,93.3
63287,France,2004,1,86.6
44987,Denmark,1994,3,63.6
79540,Switzerland,2012,10,98.9
4162,Sweden,1972,3,15.9
78282,Austria,2012,2,93.5
68316,Portugal,2006,9,91.5
46235,Finland,1994,11,74.9
70787,Netherlands,2008,1,90.1
67784,United Kingdom,2006,6,73.1
58195,Israel,2001,4,67.9
73090,Luxembourg,2009,4,90.1
2529,United Kingdom,1971,5,9.1
16111,United States,1978,8,31.1
61584,United Kingdom,2003,2,69.1
54764,United Kingdom,1999,6,66.4
81399,Canada,2013,10,92.9
75367,Denmark,2010,7,92.1
52862,Austria,1998,6,69.2
58276,South Africa,2001,4,36.6
73696,Italy,2009,8,91.6
26612,Netherlands,1984,4,70.7
14141,Germany,1977,8,52.4859
77491,United States,2011,8,94.1
6555,Finland,1973,7,17.7
22859,Japan,1982,4,78.5
19291,Italy,1980,5,23.1
48965,Turkey,1996,4,1.6
62539,Japan,2003,8,89.5
52154,Japan,1998,1,93.4
16622,Denmark,1978,12,33.3
37827,Austria,1990,5,61.0
34572,Austria,1988,8,58.5
65371,Portugal,2005,2,88.5
39012,Netherlands,1990,12,71.3
38166,Germany,1990,7,69.4833
56135,Switzerland,2000,3,95.0
76716,United States,2011,3,91.9
19482,Netherlands,1980,6,60.5
64505,Switzerland,2004,9,101.1
35984,Canada,1989,5,56.5
11301,"Taiwan, China",1976,1,26.3
1231,United States,1970,8,16.6
34480,Israel,1988,7,22.5
68857,Denmark,2007,1,83.6
22156,United States,1981,11,39.2
80027,France,2013,1,99.8
36206,Mexico,1989,6,7.2
23412,Austria,1982,8,52.3
67340,Israel,2006,3,75.8
27632,Spain,1984,11,34.0
33522,Spain,1988,1,42.9
47391,Portugal,1995,6,71.4
10686,United States,1975,9,
37559,United Kingdom,1990,3,54.7
26697,Denmark,1984,5,53.1
15835,Switzerland,1978,7,57.1
50072,Austria,1996,12,66.2
51157,Austria,1997,7,68.0
12856,United States,1976,11,25.9
13260,Luxembourg,1977,2,35.1
35115,Luxembourg,1988,11,56.0
42112,Netherlands,1992,8,73.3
49182,France,1996,6,73.4
9587,Sweden,1975,2,19.3
35551,Greece,1989,2,25.8
60030,Finland,2002,4,76.6
22545,Israel,1982,2,0.2
13492,Austria,1977,4,42.4
45091,"Taiwan, China",1994,3,55.19
56427,Austria,2000,5,69.3
38426,"Taiwan, China",1990,8,49.38
8444,Japan,1974,7,51.4
1597,France,1970,11,14.3
1451,Greece,1970,10,1.4
18707,Netherlands,1980,1,59.4
25261,South Africa,1983,7,4.6
74936,Italy,2010,4,91.7
27787,Spain,1984,12,34.4
1132,France,1970,8,14.1
31070,Israel,1986,9,17.1
30521,"Taiwan, China",1986,5,41.4
13127,Netherlands,1977,1,55.6
49674,Japan,1996,9,91.9
54630,Israel,1999,5,65.4
26800,Turkey,1984,5,0.0
41780,Luxembourg,1992,6,61.8
74757,France,2010,3,94.9
39356,"Taiwan, China",1991,2,47.09
17252,France,1979,4,32.2
44999,United Kingdom,1994,3,61.1
53256,Mexico,1998,8,36.8
45561,United States,1994,6,58.8
75220,Finland,2010,6,85.4
77729,Japan,2011,10,93.5
14655,Luxembourg,1977,11,34.7
76212,Netherlands,2010,12,93.4
9772,Austria,1975,4,37.6
53546,Italy,1998,10,70.2
16571,"Taiwan, China",1978,11,32.0
14762,Denmark,1977,12,31.6
662,Spain,1970,5,5.3
10321,Mexico,1975,7,0.0
50727,Spain,1997,4,63.1
57496,United States,2000,11,69.5
33992,France,1988,4,63.5
380,Israel,1970,3,0.0
42887,Netherlands,1993,1,74.1
70687,Austria,2008,1,86.4
42526,Greece,1992,11,44.1
71349,United Kingdom,2008,5,82.2
77926,Portugal,2011,11,96.2
46817,Austria,1995,3,66.9
81311,Mexico,2013,9,91.7
19061,South Africa,1980,3,2.8
13366,Germany,1977,3,51.8458
52747,France,1998,5,76.2
65304,United Kingdom,2005,2,71.4
27316,Germany,1984,9,64.505
43301,Greece,1993,4,47.4
2321,South Africa,1971,3,1.0
74861,South Africa,2010,3,72.4
38309,Canada,1990,8,58.7
39306,Mexico,1991,2,10.4
64106,Mexico,2004,6,53.2
51330,Switzerland,1997,8,93.1
47455,Switzerland,1995,7,93.9
15105,Israel,1978,2,0.0
21807,Netherlands,1981,9,65.2
54961,Mexico,1999,7,42.2
68340,Turkey,2006,9,42.3
68161,Portugal,2006,8,92.0
7482,Spain,1974,1,7.8
17035,Turkey,1979,2,0.0
41149,Japan,1992,2,92.1
33244,Japan,1987,11,80.2
49740,Turkey,1996,9,1.7
6797,Sweden,1973,8,17.2
45905,Switzerland,1994,9,92.9
81361,"Taiwan, China",2013,9,87.73
19572,Spain,1980,7,20.3
10376,United States,1975,7,26.0
44711,Italy,1994,1,61.9
7952,France,1974,4,19.3
36277,Austria,1989,7,58.7
35425,Luxembourg,1989,1,56.8
36826,Mexico,1989,10,7.4
74532,Sweden,2010,1,92.4
8736,Greece,1974,9,2.3
15341,South Africa,1978,3,2.2
22964,Canada,1982,5,44.1
2786,South Africa,1971,6,1.0
34251,South Africa,1988,5,9.9
4075,Finland,1972,3,14.9
56666,Mexico,2000,6,44.4
32606,Greece,1987,7,20.2
57017,Sweden,2000,8,76.8
5474,United Kingdom,1972,12,10.3
60901,"Taiwan, China",2002,9,63.01
79011,Portugal,2012,6,98.2
18691,Mexico,1980,1,
43436,Germany,1993,5,73.5471
40027,Denmark,1991,7,62.4
6661,South Africa,1973,7,1.3
27170,Finland,1984,8,60.5
59567,France,2002,1,84.4
45522,Netherlands,1994,6,75.9
76334,Japan,2011,1,93.0
64672,Denmark,2004,10,78.1
20601,"Taiwan, China",1981,1,38.52
3156,Greece,1971,9,1.4
5926,Germany,1973,3,42.6003
50445,Israel,1997,2,56.3
74910,Finland,2010,4,86.9
58697,Netherlands,2001,7,86.0
47881,"Taiwan, China",1995,9,60.21
54166,Italy,1999,2,70.8
50399,Canada,1997,2,63.6
14594,Canada,1977,11,26.1
23166,Italy,1982,6,31.3
65727,Austria,2005,5,77.2
11984,United Kingdom,1976,6,19.8
56561,"Taiwan, China",2000,5,63.32
49171,Germany,1996,6,76.1324
8596,Italy,1974,8,9.7
2839,United Kingdom,1971,7,9.2
80896,"Taiwan, China",2013,6,83.6
30186,Portugal,1986,3,39.5
44282,Netherlands,1993,10,74.3
70067,Austria,2007,9,81.1
62359,United Kingdom,2003,7,69.6
10811,Portugal,1975,10,4.5
61022,Netherlands,2002,10,87.5
41990,Turkey,1992,7,0.1
19042,Sweden,1980,3,32.8
69824,Japan,2007,7,90.0
74181,Mexico,2009,11,75.5
4016,"Taiwan, China",1972,2,13.86
3610,Finland,1971,12,14.5
63541,United States,2004,2,
31395,Luxembourg,1986,11,55.8
35079,United Kingdom,1988,11,49.2
31049,United Kingdom,1986,9,45.8
19577,France,1980,7,36.3
3811,Mexico,1972,1,0.0
23676,Portugal,1982,9,19.3
12646,Mexico,1976,10,0.0
63837,Sweden,2004,4,81.8
72131,Greece,2008,10,94.3
75837,Spain,2010,10,92.8
7126,South Africa,1973,10,1.3
43315,Israel,1993,4,40.9
20731,Portugal,1981,2,13.6
18642,Spain,1980,1,19.7
21165,Luxembourg,1981,5,40.2
35210,Switzerland,1988,12,82.3
7330,Finland,1973,12,18.1
72536,South Africa,2008,12,69.7
26550,Finland,1984,4,58.7
43734,Canada,1993,7,60.6
29131,United States,1985,8,42.8
44160,Turkey,1993,9,0.2
78002,Denmark,2011,12,97.8
64064,United Kingdom,2004,6,70.3
68392,Denmark,2006,10,81.8
1690,Turkey,1970,11,0.0
15281,Mexico,1978,3,0.0
36935,Finland,1989,11,72.1
17201,South Africa,1979,3,2.5
55694,United Kingdom,1999,12,65.8
67981,Mexico,2006,7,58.3
32856,South Africa,1987,8,8.7
26087,France,1984,1,53.8
6161,Portugal,1973,4,2.6
26172,Sweden,1984,1,52.4
45531,Portugal,1994,6,70.5
65946,Italy,2005,6,82.0
59877,France,2002,3,84.2
41071,South Africa,1992,1,17.7
32812,Netherlands,1987,8,68.2
25666,Mexico,1983,10,0.3
28171,Portugal,1985,2,36.2
76626,Greece,2011,3,97.9
53006,South Africa,1998,6,31.3
72061,"Taiwan, China",2008,9,79.58
4377,Denmark,1972,5,16.5
61841,South Africa,2003,3,47.1
49206,Italy,1996,6,70.2
42,Spain,1970,1,5.4
45750,Switzerland,1994,8,92.5
76655,Luxembourg,2011,3,92.4
35706,Greece,1989,3,25.7
61822,Sweden,2003,3,82.2
40106,Portugal,1991,7,63.8
31760,Turkey,1987,1,0.0
13532,France,1977,4,26.9
63856,South Africa,2004,4,48.1
63992,Sweden,2004,5,81.8
15646,United States,1978,5,
3495,Luxembourg,1971,11,22.0
68805,Turkey,2006,12,44.1
53344,Canada,1998,9,63.6
46215,Switzerland,1994,11,91.8
15787,Sweden,1978,6,28.7
24205,Switzerland,1983,1,73.7
51981,Greece,1997,12,65.8
162,Austria,1970,2,28.4
26490,Turkey,1984,3,0.0
51611,South Africa,1997,9,29.7
40462,Austria,1991,10,64.1
77060,Switzerland,2011,6,101.2
70771,Mexico,2008,1,66.3
18120,Turkey,1979,9,0.0
49586,"Taiwan, China",1996,8,66.46
12161,Italy,1976,7,13.4
19831,United States,1980,8,37.1
31979,United Kingdom,1987,3,46.9
47479,United Kingdom,1995,7,63.2
1159,Japan,1970,8,31.8
71655,Finland,2008,7,87.8
3861,"Taiwan, China",1972,1,13.5
46352,Austria,1994,12,67.6
80481,Germany,2013,4,98.1519
54757,Spain,1999,6,64.6
70550,Switzerland,2007,12,102.1
67946,Greece,2006,7,84.9
78847,Netherlands,2012,5,96.8
75986,Germany,2010,11,89.3263
48511,South Africa,1996,1,26.3
56335,Israel,2000,4,65.5
49036,Greece,1996,5,64.3
68555,Finland,2006,11,79.6
14531,Portugal,1977,10,7.3
42209,United Kingdom,1992,9,59.2
6052,Austria,1973,4,33.0
15060,Switzerland,1978,2,55.1
44802,Austria,1994,2,67.0
33471,United States,1987,12,46.5
26341,United States,1984,2,42.5
3326,Italy,1971,10,6.7
57541,Germany,2000,12,75.8649
10906,Greece,1975,11,2.7
3866,United States,1972,1,17.1
74,Japan,1970,1,32.6
18577,Sweden,1979,12,31.2
17916,Mexico,1979,8,0.1
61830,Turkey,2003,3,34.5
10267,Denmark,1975,7,24.2
80955,Finland,2013,7,102.3
38392,Netherlands,1990,8,70.3
31752,Sweden,1987,1,63.3
20146,South Africa,1980,10,3.4
15235,Finland,1978,3,34.5
53390,Israel,1998,9,62.7
8574,United Kingdom,1974,8,13.5
57995,Switzerland,2001,3,96.1
17802,Sweden,1979,7,30.6
7020,Finland,1973,10,18.1
36759,Canada,1989,10,56.7
44171,South Africa,1993,9,20.6
25821,Mexico,1983,11,0.3
62024,Canada,2003,5,72.3
73541,Italy,2009,7,91.8
58459,Canada,2001,6,70.0
46071,Germany,1994,10,74.2603
52342,Netherlands,1998,2,78.0
24630,Turkey,1983,3,0.0
41836,"Taiwan, China",1992,6,51.74
46496,South Africa,1994,12,24.9
24777,Sweden,1983,4,47.9
62860,Luxembourg,2003,10,77.3
59516,South Africa,2001,12,39.7
48564,United Kingdom,1996,2,65.4
31891,Portugal,1987,2,42.6
25195,Luxembourg,1983,7,48.5
13367,Denmark,1977,3,28.2
4270,Luxembourg,1972,4,22.4
70860,Switzerland,2008,2,103.1
27172,France,1984,8,56.1
80160,Switzerland,2013,2,98.8
61577,Spain,2003,2,75.6
52151,Italy,1998,1,69.9
16627,Spain,1978,12,17.8
53471,South Africa,1998,9,31.5
37772,Netherlands,1990,4,70.3
6341,"Taiwan, China",1973,5,14.61
47252,Sweden,1995,5,81.4
8251,Germany,1974,6,45.7296
47659,Japan,1995,8,91.9
77806,South Africa,2011,10,80.6
65561,South Africa,2005,3,48.5
55940,Turkey,2000,1,10.8
36671,Mexico,1989,9,7.3
69930,Switzerland,2007,8,101.1
79895,Israel,2012,12,97.7
7686,Mexico,1974,2,0.0
43491,Mexico,1993,5,12.6
33161,United States,1987,10,46.3
33372,France,1987,12,
29176,Germany,1985,9,65.074
45866,"Taiwan, China",1994,8,61.04
77142,Netherlands,2011,6,95.9
43206,Portugal,1993,3,67.3
66176,United States,2005,7,78.2
59872,Spain,2002,3,72.7
20651,Germany,1981,2,57.7487
26596,Mexico,1984,4,0.4
15817,Austria,1978,7,44.3
10589,United Kingdom,1975,9,17.4
33219,United Kingdom,1987,11,47.3
32225,Turkey,1987,4,0.0
9141,South Africa,1974,11,1.6
69204,Japan,2007,3,90.2
58017,France,2001,3,80.5
61520,Turkey,2003,1,32.0
74301,Greece,2009,12,94.1
27852,Netherlands,1984,12,70.2
13220,Finland,1977,2,31.1
79506,United States,2012,9,95.5
54202,Netherlands,1999,2,80.5
78127,Austria,2012,1,93.0
56646,Italy,2000,6,72.0
43757,France,1993,7,70.7
69485,Finland,2007,5,80.3
36222,Netherlands,1989,6,68.7
46571,Italy,1995,1,64.9
18025,Finland,1979,9,36.5
46382,Denmark,1994,12,65.7
16655,Israel,1978,12,0.0
64206,Germany,2004,7,79.6983
26512,Austria,1984,4,
2682,France,1971,6,14.8
2672,Denmark,1971,6,15.3
65086,"Taiwan, China",2004,12,65.47
9122,Sweden,1974,11,18.9
80360,Israel,2013,3,
7947,Spain,1974,4,8.0
44090,Israel,1993,9,41.2
56612,Denmark,2000,6,74.5
61144,Japan,2002,11,90.5
25527,Netherlands,1983,9,68.3
53679,United Kingdom,1998,11,66.4
49441,South Africa,1996,7,26.5
60164,Canada,2002,5,71.0
16035,Israel,1978,8,0.0
8920,Luxembourg,1974,10,27.3
16391,Portugal,1978,10,9.1
11887,Netherlands,1976,5,53.2
22715,Luxembourg,1982,3,43.4
71684,Japan,2008,7,
43386,"Taiwan, China",1993,4,53.82
4086,Greece,1972,3,1.5
22207,Spain,1981,12,
47777,Denmark,1995,9,66.9
55761,Portugal,1999,12,78.2
57065,Switzerland,2000,9,95.5
50412,Denmark,1997,2,68.3
11360,Finland,1976,2,26.0
44492,Austria,1993,12,66.7
54800,Luxembourg,1999,6,
34861,"Taiwan, China",1988,9,44.44
60591,"Taiwan, China",2002,7,63.27
35542,France,1989,2,65.3
75404,Japan,2010,7,92.0
42610,Turkey,1992,11,0.2
42787,Austria,1993,1,66.1
15330,Turkey,1978,3,0.0
2465,Turkey,1971,4,0.0
41111,Germany,1992,2,73.0122
62085,Luxembourg,2003,5,76.5
80492,France,2013,4,100.7
11001,South Africa,1975,11,1.7
49051,Italy,1996,5,70.0
69586,United States,2007,5,82.5
42741,Portugal,1992,12,67.4
8441,Italy,1974,7,9.4
32092,Austria,1987,4,58.3
28280,Israel,1985,3,7.1
37411,Greece,1990,2,30.5
74281,Germany,2009,12,87.365
61852,Austria,2003,4,74.0
4791,"Taiwan, China",1972,7,14.54
58936,Germany,2001,9,79.0743
9990,Israel,1975,5,0.0
2062,France,1971,2,14.5
43781,Italy,1993,7,60.9
80591,United States,2013,4,96.3
71659,United Kingdom,2008,7,84.6
62915,Turkey,2003,10,34.2
12097,Austria,1976,7,40.5
59660,Turkey,2002,1,
28807,Sweden,1985,6,59.0
6462,Netherlands,1973,6,
64086,Italy,2004,6,82.2
2226,Greece,1971,3,1.4
52879,Canada,1998,6,65.3
79190,Turkey,2012,7,70.5
10720,Switzerland,1975,10,53.7
81211,United States,2013,8,96.4
35829,Canada,1989,4,56.1
68651,"Taiwan, China",2006,11,68.84
28281,Italy,1985,3,41.0
24719,Japan,1983,4,79.8
401,Mexico,1970,3,0.0
74437,Denmark,2010,1,90.4
59104,United Kingdom,2001,10,68.6
536,Italy,1970,4,6.3
48694,Canada,1996,3,62.1
21686,"Taiwan, China",1981,8,41.58
42561,Mexico,1992,11,12.1
18469,Canada,1979,12,34.1
72906,Greece,2009,3,97.0
29332,Denmark,1985,10,55.3
50732,France,1997,4,73.6
22212,France,1981,12,44.2
39884,United Kingdom,1991,6,59.1
15942,Sweden,1978,7,29.0
11555,Luxembourg,1976,3,32.9
59100,Finland,2001,10,75.0
19276,Greece,1980,5,5.9
5016,Greece,1972,9,1.5
46080,Finland,1994,10,75.9
33241,Italy,1987,11,46.4
66121,Mexico,2005,7,58.0
61417,Denmark,2003,1,78.6
81836,South Africa,2013,12,90.3
33682,France,1988,2,63.2
73776,South Africa,2009,8,71.8
30559,Canada,1986,6,51.0
20902,Sweden,1981,3,37.9
9075,Luxembourg,1974,11,27.8
66641,United States,2005,10,78.5
24497,Austria,1983,3,52.9
76376,Portugal,2011,1,94.5
52326,Mexico,1998,2,34.2
47012,France,1995,4,72.5
67780,Finland,2006,6,78.9
7221,Mexico,1973,11,0.0
52530,Turkey,1998,3,5.3
49191,Greece,1996,6,63.6
58942,Spain,2001,9,71.3
12611,Greece,1976,10,2.9
8300,Luxembourg,1974,6,26.6
23800,Luxembourg,1982,10,46.7
55825,Switzerland,2000,1,94.4
39300,Luxembourg,1991,2,60.1
20794,Canada,1981,3,40.4
35921,Portugal,1989,4,50.7
28712,Denmark,1985,6,55.7
25180,Israel,1983,7,0.5
42991,Greece,1993,2,46.1
17467,Netherlands,1979,5,58.1
28342,Sweden,1985,3,58.2
66259,Japan,2005,8,88.9
79430,Israel,2012,9,98.1
18096,Portugal,1979,9,11.5
